pack_row,reason,sequence_id,split,station,latitude,longitude,init_time_bjt,init_time_utc,target_time_bjt,target_time_utc,lead_minutes,observed_ghi_15min_wm2,label_record_times_bjt,solar_cosine,day_mask_sza_lt_90,clear_sky_ghi_15min_wm2,kt,simvp_seq_id,cache_index,station_index,lead_index
320523,suspected_positive_flatline_ge60min,train_20241205T0845+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:45:00+08:00,2024-12-05T00:45:00+00:00,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,75,93.33333333333331,2024-12-05T09:50:00+08:00|2024-12-05T09:55:00+08:00|2024-12-05T10:00:00+08:00,0.4680198805284971,True,423.656467929538,0.22030428046918524,hunan_202412042300,15111,1,4
320524,suspected_positive_flatline_ge60min,train_20241205T0845+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:45:00+08:00,2024-12-05T00:45:00+00:00,2024-12-05T10:15:00+08:00,2024-12-05T02:15:00+00:00,90,140.0,2024-12-05T10:05:00+08:00|2024-12-05T10:10:00+08:00|2024-12-05T10:15:00+08:00,0.4970167419031328,True,459.51716853910244,0.304667615456215,hunan_202412042300,15111,1,5
320525,suspected_positive_flatline_ge60min,train_20241205T0845+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:45:00+08:00,2024-12-05T00:45:00+00:00,2024-12-05T10:30:00+08:00,2024-12-05T02:30:00+00:00,105,140.0,2024-12-05T10:20:00+08:00|2024-12-05T10:25:00+08:00|2024-12-05T10:30:00+08:00,0.5230814713855567,True,492.0886221477454,0.2845015993033186,hunan_202412042300,15111,1,6
320526,suspected_positive_flatline_ge60min,train_20241205T0845+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:45:00+08:00,2024-12-05T00:45:00+00:00,2024-12-05T10:45:00+08:00,2024-12-05T02:45:00+00:00,120,140.0,2024-12-05T10:35:00+08:00|2024-12-05T10:40:00+08:00|2024-12-05T10:45:00+08:00,0.5461025305160381,True,521.1839342214888,0.26861917800502244,hunan_202412042300,15111,1,7
320527,suspected_positive_flatline_ge60min,train_20241205T0845+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:45:00+08:00,2024-12-05T00:45:00+00:00,2024-12-05T11:00:00+08:00,2024-12-05T03:00:00+00:00,135,140.0,2024-12-05T10:50:00+08:00|2024-12-05T10:55:00+08:00|2024-12-05T11:00:00+08:00,0.565981408966019,True,546.6439388558001,0.2561082087419445,hunan_202412042300,15111,1,8
320528,suspected_positive_flatline_ge60min,train_20241205T0845+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:45:00+08:00,2024-12-05T00:45:00+00:00,2024-12-05T11:15:00+08:00,2024-12-05T03:15:00+00:00,150,140.0,2024-12-05T11:05:00+08:00|2024-12-05T11:10:00+08:00|2024-12-05T11:15:00+08:00,0.5826330458832263,True,568.3341379361003,0.24633396210969938,hunan_202412042300,15111,1,9
320529,suspected_positive_flatline_ge60min,train_20241205T0845+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:45:00+08:00,2024-12-05T00:45:00+00:00,2024-12-05T11:30:00+08:00,2024-12-05T03:30:00+00:00,165,140.0,2024-12-05T11:20:00+08:00|2024-12-05T11:25:00+08:00|2024-12-05T11:30:00+08:00,0.5959861936693038,True,586.1428483680605,0.2388496258033142,hunan_202412042300,15111,1,10
320530,suspected_positive_flatline_ge60min,train_20241205T0845+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:45:00+08:00,2024-12-05T00:45:00+00:00,2024-12-05T11:45:00+08:00,2024-12-05T03:45:00+00:00,180,140.0,2024-12-05T11:35:00+08:00|2024-12-05T11:40:00+08:00|2024-12-05T11:45:00+08:00,0.6059837226342273,True,599.9800753063261,0.23334108208263674,hunan_202412042300,15111,1,11
320554,suspected_positive_flatline_ge60min,train_20241205T0900+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:00:00+08:00,2024-12-05T01:00:00+00:00,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,60,93.33333333333331,2024-12-05T09:50:00+08:00|2024-12-05T09:55:00+08:00|2024-12-05T10:00:00+08:00,0.4680198805284971,True,423.656467929538,0.22030428046918524,hunan_202412042315,15112,1,3
320555,suspected_positive_flatline_ge60min,train_20241205T0900+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:00:00+08:00,2024-12-05T01:00:00+00:00,2024-12-05T10:15:00+08:00,2024-12-05T02:15:00+00:00,75,140.0,2024-12-05T10:05:00+08:00|2024-12-05T10:10:00+08:00|2024-12-05T10:15:00+08:00,0.4970167419031328,True,459.51716853910244,0.304667615456215,hunan_202412042315,15112,1,4
320556,suspected_positive_flatline_ge60min,train_20241205T0900+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:00:00+08:00,2024-12-05T01:00:00+00:00,2024-12-05T10:30:00+08:00,2024-12-05T02:30:00+00:00,90,140.0,2024-12-05T10:20:00+08:00|2024-12-05T10:25:00+08:00|2024-12-05T10:30:00+08:00,0.5230814713855567,True,492.0886221477454,0.2845015993033186,hunan_202412042315,15112,1,5
320557,suspected_positive_flatline_ge60min,train_20241205T0900+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:00:00+08:00,2024-12-05T01:00:00+00:00,2024-12-05T10:45:00+08:00,2024-12-05T02:45:00+00:00,105,140.0,2024-12-05T10:35:00+08:00|2024-12-05T10:40:00+08:00|2024-12-05T10:45:00+08:00,0.5461025305160381,True,521.1839342214888,0.26861917800502244,hunan_202412042315,15112,1,6
320558,suspected_positive_flatline_ge60min,train_20241205T0900+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:00:00+08:00,2024-12-05T01:00:00+00:00,2024-12-05T11:00:00+08:00,2024-12-05T03:00:00+00:00,120,140.0,2024-12-05T10:50:00+08:00|2024-12-05T10:55:00+08:00|2024-12-05T11:00:00+08:00,0.565981408966019,True,546.6439388558001,0.2561082087419445,hunan_202412042315,15112,1,7
320559,suspected_positive_flatline_ge60min,train_20241205T0900+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:00:00+08:00,2024-12-05T01:00:00+00:00,2024-12-05T11:15:00+08:00,2024-12-05T03:15:00+00:00,135,140.0,2024-12-05T11:05:00+08:00|2024-12-05T11:10:00+08:00|2024-12-05T11:15:00+08:00,0.5826330458832263,True,568.3341379361003,0.24633396210969938,hunan_202412042315,15112,1,8
320560,suspected_positive_flatline_ge60min,train_20241205T0900+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:00:00+08:00,2024-12-05T01:00:00+00:00,2024-12-05T11:30:00+08:00,2024-12-05T03:30:00+00:00,150,140.0,2024-12-05T11:20:00+08:00|2024-12-05T11:25:00+08:00|2024-12-05T11:30:00+08:00,0.5959861936693038,True,586.1428483680605,0.2388496258033142,hunan_202412042315,15112,1,9
320561,suspected_positive_flatline_ge60min,train_20241205T0900+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:00:00+08:00,2024-12-05T01:00:00+00:00,2024-12-05T11:45:00+08:00,2024-12-05T03:45:00+00:00,165,140.0,2024-12-05T11:35:00+08:00|2024-12-05T11:40:00+08:00|2024-12-05T11:45:00+08:00,0.6059837226342273,True,599.9800753063261,0.23334108208263674,hunan_202412042315,15112,1,10
320585,suspected_positive_flatline_ge60min,train_20241205T0915+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:15:00+08:00,2024-12-05T01:15:00+00:00,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,45,93.33333333333331,2024-12-05T09:50:00+08:00|2024-12-05T09:55:00+08:00|2024-12-05T10:00:00+08:00,0.4680198805284971,True,423.656467929538,0.22030428046918524,hunan_202412042330,15113,1,2
320586,suspected_positive_flatline_ge60min,train_20241205T0915+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:15:00+08:00,2024-12-05T01:15:00+00:00,2024-12-05T10:15:00+08:00,2024-12-05T02:15:00+00:00,60,140.0,2024-12-05T10:05:00+08:00|2024-12-05T10:10:00+08:00|2024-12-05T10:15:00+08:00,0.4970167419031328,True,459.51716853910244,0.304667615456215,hunan_202412042330,15113,1,3
320587,suspected_positive_flatline_ge60min,train_20241205T0915+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:15:00+08:00,2024-12-05T01:15:00+00:00,2024-12-05T10:30:00+08:00,2024-12-05T02:30:00+00:00,75,140.0,2024-12-05T10:20:00+08:00|2024-12-05T10:25:00+08:00|2024-12-05T10:30:00+08:00,0.5230814713855567,True,492.0886221477454,0.2845015993033186,hunan_202412042330,15113,1,4
320588,suspected_positive_flatline_ge60min,train_20241205T0915+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:15:00+08:00,2024-12-05T01:15:00+00:00,2024-12-05T10:45:00+08:00,2024-12-05T02:45:00+00:00,90,140.0,2024-12-05T10:35:00+08:00|2024-12-05T10:40:00+08:00|2024-12-05T10:45:00+08:00,0.5461025305160381,True,521.1839342214888,0.26861917800502244,hunan_202412042330,15113,1,5
320589,suspected_positive_flatline_ge60min,train_20241205T0915+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:15:00+08:00,2024-12-05T01:15:00+00:00,2024-12-05T11:00:00+08:00,2024-12-05T03:00:00+00:00,105,140.0,2024-12-05T10:50:00+08:00|2024-12-05T10:55:00+08:00|2024-12-05T11:00:00+08:00,0.565981408966019,True,546.6439388558001,0.2561082087419445,hunan_202412042330,15113,1,6
320590,suspected_positive_flatline_ge60min,train_20241205T0915+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:15:00+08:00,2024-12-05T01:15:00+00:00,2024-12-05T11:15:00+08:00,2024-12-05T03:15:00+00:00,120,140.0,2024-12-05T11:05:00+08:00|2024-12-05T11:10:00+08:00|2024-12-05T11:15:00+08:00,0.5826330458832263,True,568.3341379361003,0.24633396210969938,hunan_202412042330,15113,1,7
320591,suspected_positive_flatline_ge60min,train_20241205T0915+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:15:00+08:00,2024-12-05T01:15:00+00:00,2024-12-05T11:30:00+08:00,2024-12-05T03:30:00+00:00,135,140.0,2024-12-05T11:20:00+08:00|2024-12-05T11:25:00+08:00|2024-12-05T11:30:00+08:00,0.5959861936693038,True,586.1428483680605,0.2388496258033142,hunan_202412042330,15113,1,8
320592,suspected_positive_flatline_ge60min,train_20241205T0915+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:15:00+08:00,2024-12-05T01:15:00+00:00,2024-12-05T11:45:00+08:00,2024-12-05T03:45:00+00:00,150,140.0,2024-12-05T11:35:00+08:00|2024-12-05T11:40:00+08:00|2024-12-05T11:45:00+08:00,0.6059837226342273,True,599.9800753063261,0.23334108208263674,hunan_202412042330,15113,1,9
320616,suspected_positive_flatline_ge60min,train_20241205T0930+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:30:00+08:00,2024-12-05T01:30:00+00:00,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,30,93.33333333333331,2024-12-05T09:50:00+08:00|2024-12-05T09:55:00+08:00|2024-12-05T10:00:00+08:00,0.4680198805284971,True,423.656467929538,0.22030428046918524,hunan_202412042345,15114,1,1
320617,suspected_positive_flatline_ge60min,train_20241205T0930+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:30:00+08:00,2024-12-05T01:30:00+00:00,2024-12-05T10:15:00+08:00,2024-12-05T02:15:00+00:00,45,140.0,2024-12-05T10:05:00+08:00|2024-12-05T10:10:00+08:00|2024-12-05T10:15:00+08:00,0.4970167419031328,True,459.51716853910244,0.304667615456215,hunan_202412042345,15114,1,2
320618,suspected_positive_flatline_ge60min,train_20241205T0930+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:30:00+08:00,2024-12-05T01:30:00+00:00,2024-12-05T10:30:00+08:00,2024-12-05T02:30:00+00:00,60,140.0,2024-12-05T10:20:00+08:00|2024-12-05T10:25:00+08:00|2024-12-05T10:30:00+08:00,0.5230814713855567,True,492.0886221477454,0.2845015993033186,hunan_202412042345,15114,1,3
320619,suspected_positive_flatline_ge60min,train_20241205T0930+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:30:00+08:00,2024-12-05T01:30:00+00:00,2024-12-05T10:45:00+08:00,2024-12-05T02:45:00+00:00,75,140.0,2024-12-05T10:35:00+08:00|2024-12-05T10:40:00+08:00|2024-12-05T10:45:00+08:00,0.5461025305160381,True,521.1839342214888,0.26861917800502244,hunan_202412042345,15114,1,4
320620,suspected_positive_flatline_ge60min,train_20241205T0930+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:30:00+08:00,2024-12-05T01:30:00+00:00,2024-12-05T11:00:00+08:00,2024-12-05T03:00:00+00:00,90,140.0,2024-12-05T10:50:00+08:00|2024-12-05T10:55:00+08:00|2024-12-05T11:00:00+08:00,0.565981408966019,True,546.6439388558001,0.2561082087419445,hunan_202412042345,15114,1,5
320621,suspected_positive_flatline_ge60min,train_20241205T0930+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:30:00+08:00,2024-12-05T01:30:00+00:00,2024-12-05T11:15:00+08:00,2024-12-05T03:15:00+00:00,105,140.0,2024-12-05T11:05:00+08:00|2024-12-05T11:10:00+08:00|2024-12-05T11:15:00+08:00,0.5826330458832263,True,568.3341379361003,0.24633396210969938,hunan_202412042345,15114,1,6
320622,suspected_positive_flatline_ge60min,train_20241205T0930+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:30:00+08:00,2024-12-05T01:30:00+00:00,2024-12-05T11:30:00+08:00,2024-12-05T03:30:00+00:00,120,140.0,2024-12-05T11:20:00+08:00|2024-12-05T11:25:00+08:00|2024-12-05T11:30:00+08:00,0.5959861936693038,True,586.1428483680605,0.2388496258033142,hunan_202412042345,15114,1,7
320623,suspected_positive_flatline_ge60min,train_20241205T0930+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:30:00+08:00,2024-12-05T01:30:00+00:00,2024-12-05T11:45:00+08:00,2024-12-05T03:45:00+00:00,135,140.0,2024-12-05T11:35:00+08:00|2024-12-05T11:40:00+08:00|2024-12-05T11:45:00+08:00,0.6059837226342273,True,599.9800753063261,0.23334108208263674,hunan_202412042345,15114,1,8
320647,suspected_positive_flatline_ge60min,train_20241205T0945+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:45:00+08:00,2024-12-05T01:45:00+00:00,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,15,93.33333333333331,2024-12-05T09:50:00+08:00|2024-12-05T09:55:00+08:00|2024-12-05T10:00:00+08:00,0.4680198805284971,True,423.656467929538,0.22030428046918524,hunan_202412050000,15115,1,0
320648,suspected_positive_flatline_ge60min,train_20241205T0945+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:45:00+08:00,2024-12-05T01:45:00+00:00,2024-12-05T10:15:00+08:00,2024-12-05T02:15:00+00:00,30,140.0,2024-12-05T10:05:00+08:00|2024-12-05T10:10:00+08:00|2024-12-05T10:15:00+08:00,0.4970167419031328,True,459.51716853910244,0.304667615456215,hunan_202412050000,15115,1,1
320649,suspected_positive_flatline_ge60min,train_20241205T0945+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:45:00+08:00,2024-12-05T01:45:00+00:00,2024-12-05T10:30:00+08:00,2024-12-05T02:30:00+00:00,45,140.0,2024-12-05T10:20:00+08:00|2024-12-05T10:25:00+08:00|2024-12-05T10:30:00+08:00,0.5230814713855567,True,492.0886221477454,0.2845015993033186,hunan_202412050000,15115,1,2
320650,suspected_positive_flatline_ge60min,train_20241205T0945+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:45:00+08:00,2024-12-05T01:45:00+00:00,2024-12-05T10:45:00+08:00,2024-12-05T02:45:00+00:00,60,140.0,2024-12-05T10:35:00+08:00|2024-12-05T10:40:00+08:00|2024-12-05T10:45:00+08:00,0.5461025305160381,True,521.1839342214888,0.26861917800502244,hunan_202412050000,15115,1,3
320651,suspected_positive_flatline_ge60min,train_20241205T0945+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:45:00+08:00,2024-12-05T01:45:00+00:00,2024-12-05T11:00:00+08:00,2024-12-05T03:00:00+00:00,75,140.0,2024-12-05T10:50:00+08:00|2024-12-05T10:55:00+08:00|2024-12-05T11:00:00+08:00,0.565981408966019,True,546.6439388558001,0.2561082087419445,hunan_202412050000,15115,1,4
320652,suspected_positive_flatline_ge60min,train_20241205T0945+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:45:00+08:00,2024-12-05T01:45:00+00:00,2024-12-05T11:15:00+08:00,2024-12-05T03:15:00+00:00,90,140.0,2024-12-05T11:05:00+08:00|2024-12-05T11:10:00+08:00|2024-12-05T11:15:00+08:00,0.5826330458832263,True,568.3341379361003,0.24633396210969938,hunan_202412050000,15115,1,5
320653,suspected_positive_flatline_ge60min,train_20241205T0945+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:45:00+08:00,2024-12-05T01:45:00+00:00,2024-12-05T11:30:00+08:00,2024-12-05T03:30:00+00:00,105,140.0,2024-12-05T11:20:00+08:00|2024-12-05T11:25:00+08:00|2024-12-05T11:30:00+08:00,0.5959861936693038,True,586.1428483680605,0.2388496258033142,hunan_202412050000,15115,1,6
320654,suspected_positive_flatline_ge60min,train_20241205T0945+0800,train,zhujia,29.566666667,112.45,2024-12-05T09:45:00+08:00,2024-12-05T01:45:00+00:00,2024-12-05T11:45:00+08:00,2024-12-05T03:45:00+00:00,120,140.0,2024-12-05T11:35:00+08:00|2024-12-05T11:40:00+08:00|2024-12-05T11:45:00+08:00,0.6059837226342273,True,599.9800753063261,0.23334108208263674,hunan_202412050000,15115,1,7
320679,suspected_positive_flatline_ge60min,train_20241205T1000+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,2024-12-05T10:15:00+08:00,2024-12-05T02:15:00+00:00,15,140.0,2024-12-05T10:05:00+08:00|2024-12-05T10:10:00+08:00|2024-12-05T10:15:00+08:00,0.4970167419031328,True,459.51716853910244,0.304667615456215,hunan_202412050015,15116,1,0
320680,suspected_positive_flatline_ge60min,train_20241205T1000+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,2024-12-05T10:30:00+08:00,2024-12-05T02:30:00+00:00,30,140.0,2024-12-05T10:20:00+08:00|2024-12-05T10:25:00+08:00|2024-12-05T10:30:00+08:00,0.5230814713855567,True,492.0886221477454,0.2845015993033186,hunan_202412050015,15116,1,1
320681,suspected_positive_flatline_ge60min,train_20241205T1000+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,2024-12-05T10:45:00+08:00,2024-12-05T02:45:00+00:00,45,140.0,2024-12-05T10:35:00+08:00|2024-12-05T10:40:00+08:00|2024-12-05T10:45:00+08:00,0.5461025305160381,True,521.1839342214888,0.26861917800502244,hunan_202412050015,15116,1,2
320682,suspected_positive_flatline_ge60min,train_20241205T1000+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,2024-12-05T11:00:00+08:00,2024-12-05T03:00:00+00:00,60,140.0,2024-12-05T10:50:00+08:00|2024-12-05T10:55:00+08:00|2024-12-05T11:00:00+08:00,0.565981408966019,True,546.6439388558001,0.2561082087419445,hunan_202412050015,15116,1,3
320683,suspected_positive_flatline_ge60min,train_20241205T1000+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,2024-12-05T11:15:00+08:00,2024-12-05T03:15:00+00:00,75,140.0,2024-12-05T11:05:00+08:00|2024-12-05T11:10:00+08:00|2024-12-05T11:15:00+08:00,0.5826330458832263,True,568.3341379361003,0.24633396210969938,hunan_202412050015,15116,1,4
320684,suspected_positive_flatline_ge60min,train_20241205T1000+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,2024-12-05T11:30:00+08:00,2024-12-05T03:30:00+00:00,90,140.0,2024-12-05T11:20:00+08:00|2024-12-05T11:25:00+08:00|2024-12-05T11:30:00+08:00,0.5959861936693038,True,586.1428483680605,0.2388496258033142,hunan_202412050015,15116,1,5
320685,suspected_positive_flatline_ge60min,train_20241205T1000+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,2024-12-05T11:45:00+08:00,2024-12-05T03:45:00+00:00,105,140.0,2024-12-05T11:35:00+08:00|2024-12-05T11:40:00+08:00|2024-12-05T11:45:00+08:00,0.6059837226342273,True,599.9800753063261,0.23334108208263674,hunan_202412050015,15116,1,6
320711,suspected_positive_flatline_ge60min,train_20241205T1015+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:15:00+08:00,2024-12-05T02:15:00+00:00,2024-12-05T10:30:00+08:00,2024-12-05T02:30:00+00:00,15,140.0,2024-12-05T10:20:00+08:00|2024-12-05T10:25:00+08:00|2024-12-05T10:30:00+08:00,0.5230814713855567,True,492.0886221477454,0.2845015993033186,hunan_202412050030,15117,1,0
320712,suspected_positive_flatline_ge60min,train_20241205T1015+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:15:00+08:00,2024-12-05T02:15:00+00:00,2024-12-05T10:45:00+08:00,2024-12-05T02:45:00+00:00,30,140.0,2024-12-05T10:35:00+08:00|2024-12-05T10:40:00+08:00|2024-12-05T10:45:00+08:00,0.5461025305160381,True,521.1839342214888,0.26861917800502244,hunan_202412050030,15117,1,1
320713,suspected_positive_flatline_ge60min,train_20241205T1015+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:15:00+08:00,2024-12-05T02:15:00+00:00,2024-12-05T11:00:00+08:00,2024-12-05T03:00:00+00:00,45,140.0,2024-12-05T10:50:00+08:00|2024-12-05T10:55:00+08:00|2024-12-05T11:00:00+08:00,0.565981408966019,True,546.6439388558001,0.2561082087419445,hunan_202412050030,15117,1,2
320714,suspected_positive_flatline_ge60min,train_20241205T1015+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:15:00+08:00,2024-12-05T02:15:00+00:00,2024-12-05T11:15:00+08:00,2024-12-05T03:15:00+00:00,60,140.0,2024-12-05T11:05:00+08:00|2024-12-05T11:10:00+08:00|2024-12-05T11:15:00+08:00,0.5826330458832263,True,568.3341379361003,0.24633396210969938,hunan_202412050030,15117,1,3
320715,suspected_positive_flatline_ge60min,train_20241205T1015+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:15:00+08:00,2024-12-05T02:15:00+00:00,2024-12-05T11:30:00+08:00,2024-12-05T03:30:00+00:00,75,140.0,2024-12-05T11:20:00+08:00|2024-12-05T11:25:00+08:00|2024-12-05T11:30:00+08:00,0.5959861936693038,True,586.1428483680605,0.2388496258033142,hunan_202412050030,15117,1,4
320716,suspected_positive_flatline_ge60min,train_20241205T1015+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:15:00+08:00,2024-12-05T02:15:00+00:00,2024-12-05T11:45:00+08:00,2024-12-05T03:45:00+00:00,90,140.0,2024-12-05T11:35:00+08:00|2024-12-05T11:40:00+08:00|2024-12-05T11:45:00+08:00,0.6059837226342273,True,599.9800753063261,0.23334108208263674,hunan_202412050030,15117,1,5
320743,suspected_positive_flatline_ge60min,train_20241205T1030+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:30:00+08:00,2024-12-05T02:30:00+00:00,2024-12-05T10:45:00+08:00,2024-12-05T02:45:00+00:00,15,140.0,2024-12-05T10:35:00+08:00|2024-12-05T10:40:00+08:00|2024-12-05T10:45:00+08:00,0.5461025305160381,True,521.1839342214888,0.26861917800502244,hunan_202412050045,15118,1,0
320744,suspected_positive_flatline_ge60min,train_20241205T1030+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:30:00+08:00,2024-12-05T02:30:00+00:00,2024-12-05T11:00:00+08:00,2024-12-05T03:00:00+00:00,30,140.0,2024-12-05T10:50:00+08:00|2024-12-05T10:55:00+08:00|2024-12-05T11:00:00+08:00,0.565981408966019,True,546.6439388558001,0.2561082087419445,hunan_202412050045,15118,1,1
320745,suspected_positive_flatline_ge60min,train_20241205T1030+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:30:00+08:00,2024-12-05T02:30:00+00:00,2024-12-05T11:15:00+08:00,2024-12-05T03:15:00+00:00,45,140.0,2024-12-05T11:05:00+08:00|2024-12-05T11:10:00+08:00|2024-12-05T11:15:00+08:00,0.5826330458832263,True,568.3341379361003,0.24633396210969938,hunan_202412050045,15118,1,2
320746,suspected_positive_flatline_ge60min,train_20241205T1030+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:30:00+08:00,2024-12-05T02:30:00+00:00,2024-12-05T11:30:00+08:00,2024-12-05T03:30:00+00:00,60,140.0,2024-12-05T11:20:00+08:00|2024-12-05T11:25:00+08:00|2024-12-05T11:30:00+08:00,0.5959861936693038,True,586.1428483680605,0.2388496258033142,hunan_202412050045,15118,1,3
320747,suspected_positive_flatline_ge60min,train_20241205T1030+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:30:00+08:00,2024-12-05T02:30:00+00:00,2024-12-05T11:45:00+08:00,2024-12-05T03:45:00+00:00,75,140.0,2024-12-05T11:35:00+08:00|2024-12-05T11:40:00+08:00|2024-12-05T11:45:00+08:00,0.6059837226342273,True,599.9800753063261,0.23334108208263674,hunan_202412050045,15118,1,4
320758,suspected_positive_flatline_ge60min,train_20241205T1030+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:30:00+08:00,2024-12-05T02:30:00+00:00,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,240,125.0,2024-12-05T14:20:00+08:00|2024-12-05T14:25:00+08:00|2024-12-05T14:30:00+08:00,0.4927010915909056,True,484.94614771757915,0.25776057937220065,hunan_202412050045,15118,1,15
320775,suspected_positive_flatline_ge60min,train_20241205T1045+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:45:00+08:00,2024-12-05T02:45:00+00:00,2024-12-05T11:00:00+08:00,2024-12-05T03:00:00+00:00,15,140.0,2024-12-05T10:50:00+08:00|2024-12-05T10:55:00+08:00|2024-12-05T11:00:00+08:00,0.565981408966019,True,546.6439388558001,0.2561082087419445,hunan_202412050100,15119,1,0
320776,suspected_positive_flatline_ge60min,train_20241205T1045+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:45:00+08:00,2024-12-05T02:45:00+00:00,2024-12-05T11:15:00+08:00,2024-12-05T03:15:00+00:00,30,140.0,2024-12-05T11:05:00+08:00|2024-12-05T11:10:00+08:00|2024-12-05T11:15:00+08:00,0.5826330458832263,True,568.3341379361003,0.24633396210969938,hunan_202412050100,15119,1,1
320777,suspected_positive_flatline_ge60min,train_20241205T1045+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:45:00+08:00,2024-12-05T02:45:00+00:00,2024-12-05T11:30:00+08:00,2024-12-05T03:30:00+00:00,45,140.0,2024-12-05T11:20:00+08:00|2024-12-05T11:25:00+08:00|2024-12-05T11:30:00+08:00,0.5959861936693038,True,586.1428483680605,0.2388496258033142,hunan_202412050100,15119,1,2
320778,suspected_positive_flatline_ge60min,train_20241205T1045+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:45:00+08:00,2024-12-05T02:45:00+00:00,2024-12-05T11:45:00+08:00,2024-12-05T03:45:00+00:00,60,140.0,2024-12-05T11:35:00+08:00|2024-12-05T11:40:00+08:00|2024-12-05T11:45:00+08:00,0.6059837226342273,True,599.9800753063261,0.23334108208263674,hunan_202412050100,15119,1,3
